UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XAPPLCNAN,APPLCNAN,XAPPLCNUN,APPLCNUN,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XADMSSNAN,ADMSSNAN,XADMSSNUN,ADMSSNUN,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLAN,ENRLAN,XENRLUN,ENRLUN,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLFTAN,ENRLFTAN,XENRLFTUN,ENRLFTUN,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XENRLPTAN,ENRLPTAN,XENRLPTUN,ENRLPTUN,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR50,SATVR50,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT50,SATMT50,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM50,ACTCM50,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN50,ACTEN50,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT50,ACTMT50,XACTMT75,ACTMT75   
148016,1,3,1,5,5,3,5,1,3,5,1,3,R,268,R,164,R,104,R,0.0,R,0.0,R,119.0,R,70.0,R,49.0,A,,R,0.0,R,84.0,R,51.0,R,33.0,A,,R,0.0,R,84.0,R,51.0,R,33.0,A,,R,0.0,A,,A,,A,,A,,A,,R,32.0,R,38.0,R,17.0,R,20.0,R,510.0,R,550.0,R,640.0,R,530.0,R,570.0,R,610.0,R,19.0,R,20.0,R,23.0,R,16.0,R,21.0,R,23.0,R,16.0,R,18.0,R,22.0
148131,1,5,1,1,5,5,5,1,5,5,1,3,R,2197,R,1475,R,722,A,,R,0.0,R,1096.0,R,677.0,R,419.0,A,,R,0.0,R,327.0,R,215.0,R,112.0,A,,R,0.0,R,327.0,R,215.0,R,112.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,62.0,R,20.0,R,27.0,R,9.0,R,540.0,R,590.0,R,630.0,R,530.0,R,570.0,R,620.0,R,21.0,R,23.0,R,25.0,R,20.0,R,23.0,R,24.0,R,20.0,R,23.0,R,26.0
148405,1,5,1,1,3,3,5,1,3,3,5,5,R,2979,R,1918,R,1022,S,,S,,R,1705.0,R,1055.0,R,622.0,S,,S,,R,191.0,R,110.0,R,80.0,S,,S,,R,191.0,R,110.0,R,80.0,S,,S,,A,,A,,A,,S,,S,,R,43.0,R,23.0,R,14.0,R,7.0,R,450.0,R,490.0,R,535.0,R,400.0,R,450.0,R,535.0,R,17.0,R,22.0,R,23.0,R,17.0,R,20.0,R,22.0,R,17.0,R,21.0,R,24.0
148487,1,5,1,1,3,3,5,5,3,5,5,3,R,5987,R,2588,R,3399,A,,R,0.0,R,5644.0,R,2432.0,R,3212.0,A,,R,0.0,R,600.0,R,259.0,R,341.0,A,,R,0.0,R,595.0,R,256.0,R,339.0,A,,R,0.0,R,5.0,R,3.0,R,2.0,A,,R,0.0,R,105.0,R,18.0,R,19.0,R,3.0,R,430.0,R,490.0,R,550.0,R,390.0,R,470.0,R,540.0,R,21.0,R,25.0,R,29.0,R,20.0,R,24.0,R,30.0,R,19.0,R,23.0,R,26.0
148496,1,5,1,1,5,3,5,1,3,5,5,5,R,6536,R,2335,R,4201,R,0.0,R,0.0,R,5216.0,R,1729.0,R,3487.0,A,,R,0.0,R,651.0,R,207.0,R,444.0,A,,R,0.0,R,648.0,R,206.0,R,442.0,A,,R,0.0,R,3.0,R,1.0,R,2.0,A,,R,0.0,R,88.0,R,14.0,R,7.0,R,1.0,R,480.0,R,510.0,R,570.0,R,454.0,R,515.0,R,570.0,R,17.0,R,18.0,R,22.0,R,16.0,R,17.0,R,20.0,R,15.0,R,16.0,R,18.0
148584,1,3,1,1,5,3,5,1,3,3,5,3,R,1888,R,723,R,1165,Z,0.0,R,0.0,R,1207.0,R,435.0,R,772.0,A,,R,0.0,R,238.0,R,89.0,R,149.0,A,,R,0.0,R,238.0,R,89.0,R,149.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,129.0,R,56.0,R,21.0,R,9.0,R,460.0,R,520.0,R,590.0,R,440.0,R,520.0,R,580.0,R,20.0,R,23.0,R,25.0,R,19.0,R,21.0,R,25.0,R,18.0,R,21.0,R,26.0
148627,1,3,1,5,5,3,3,1,3,5,5,3,R,7216,R,2736,R,4480,R,0.0,R,0.0,R,6188.0,R,2235.0,R,3953.0,A,,R,0.0,R,759.0,R,303.0,R,456.0,A,,R,0.0,R,754.0,R,301.0,R,453.0,A,,R,0.0,R,5.0,R,2.0,R,3.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
148654,1,5,1,1,5,3,5,1,3,5,1,3,R,2495,R,926,R,1569,A,,R,0.0,R,2105.0,R,752.0,R,1353.0,A,,R,0.0,R,259.0,R,95.0,R,164.0,A,,R,0.0,R,254.0,R,91.0,R,163.0,A,,R,0.0,R,5.0,R,4.0,R,1.0,A,,R,0.0,R,103.0,R,40.0,R,28.0,R,11.0,R,510.0,R,540.0,R,610.0,R,500.0,R,550.0,R,600.0,R,21.0,R,25.0,R,28.0,R,20.0,R,23.0,R,28.0,R,20.0,R,25.0,R,27.0
148955,5,3,1,3,3,3,3,3,3,3,3,3,R,0,R,0,R,0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,A,,A,,A,,A,,R,0.0,A,,A,,A,,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
149028,1,3,3,3,3,3,3,1,1,5,5,3,R,2,R,0,R,2,A,,R,0.0,R,2.0,A,,R,2.0,A,,R,0.0,R,2.0,A,,R,2.0,A,,R,0.0,R,2.0,A,,R,2.0,A,,R,0.0,R,0.0,A,,R,0.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
149222,1,5,1,1,5,3,5,1,3,3,5,3,R,10401,R,4235,R,6157,A,,R,9.0,R,9407.0,R,3797.0,R,5604.0,A,,R,6.0,R,1621.0,R,713.0,R,905.0,A,,R,3.0,R,1580.0,R,696.0,R,881.0,A,,R,3.0,R,41.0,R,17.0,R,24.0,A,,R,0.0,R,586.0,R,36.0,R,180.0,R,11.0,R,470.0,R,520.0,R,580.0,R,440.0,R,500.0,R,560.0,R,20.0,R,24.0,R,27.0,R,20.0,R,23.0,R,27.0,R,18.0,R,22.0,R,25.0
149231,1,5,1,3,3,3,5,1,3,3,3,3,R,8937,R,3358,R,5156,A,,R,423.0,R,8688.0,R,3231.0,R,5039.0,A,,R,418.0,R,1602.0,R,660.0,R,929.0,A,,R,13.0,R,1580.0,R,651.0,R,916.0,A,,R,13.0,R,22.0,R,9.0,R,13.0,A,,R,0.0,R,782.0,R,49.0,R,300.0,R,19.0,R,460.0,R,530.0,R,590.0,R,440.0,R,500.0,R,570.0,R,20.0,R,23.0,R,26.0,R,19.0,R,22.0,R,26.0,R,17.0,R,22.0,R,26.0
149310,3,3,1,3,3,3,3,3,1,3,5,3,R,28,R,14,R,14,A,,R,0.0,R,25.0,R,13.0,R,12.0,A,,R,0.0,R,22.0,R,12.0,R,10.0,A,,R,0.0,R,22.0,R,12.0,R,10.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
149329,5,3,5,1,1,5,3,3,3,3,5,5,R,19,R,19,Z,0,A,,R,0.0,R,19.0,R,19.0,A,,A,,R,0.0,R,18.0,R,18.0,A,,A,,R,0.0,R,18.0,R,18.0,A,,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
149505,1,5,1,1,1,3,5,1,3,3,3,3,R,652,R,255,R,397,A,,R,0.0,R,578.0,R,212.0,R,366.0,A,,R,0.0,R,159.0,R,67.0,R,92.0,A,,R,0.0,R,158.0,R,66.0,R,92.0,A,,R,0.0,R,1.0,R,1.0,R,0.0,A,,R,0.0,R,39.0,R,25.0,R,14.0,R,9.0,R,520.0,R,560.0,R,590.0,R,530.0,R,560.0,R,610.0,R,23.0,R,26.0,R,28.0,R,24.0,R,26.0,R,30.0,R,20.0,R,25.0,R,25.0
149514,1,3,1,3,5,3,3,1,3,3,5,3,R,264,R,131,R,133,A,,R,0.0,R,246.0,R,120.0,R,126.0,A,,R,0.0,R,21.0,R,4.0,R,17.0,A,,R,0.0,R,19.0,R,4.0,R,15.0,A,,R,0.0,R,2.0,R,0.0,R,2.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
149639,1,5,5,5,1,1,5,1,3,5,1,5,R,37,R,22,R,15,A,,R,0.0,R,36.0,R,22.0,R,14.0,A,,R,0.0,R,17.0,R,12.0,R,5.0,A,,R,0.0,R,17.0,R,12.0,R,5.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
149772,1,3,1,1,3,3,3,1,3,3,3,3,R,8479,R,3479,R,5000,R,0.0,R,0.0,R,6356.0,R,2441.0,R,3915.0,A,,R,0.0,R,968.0,R,382.0,R,586.0,A,,R,0.0,R,951.0,R,379.0,R,572.0,A,,R,0.0,R,17.0,R,3.0,R,14.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
149781,1,5,1,1,1,3,5,1,3,5,5,5,R,1866,R,892,R,974,R,0.0,R,0.0,R,1679.0,R,788.0,R,891.0,A,,R,0.0,R,553.0,R,264.0,R,289.0,A,,R,0.0,R,553.0,R,264.0,R,289.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,144.0,R,26.0,R,105.0,R,19.0,R,650.0,R,680.0,R,720.0,R,610.0,R,670.0,R,720.0,R,27.0,R,30.0,R,32.0,R,28.0,R,32.0,R,35.0,R,25.0,R,28.0,R,30.0
150066,1,5,1,3,5,3,5,1,3,5,5,3,R,5661,R,2922,R,2714,A,,R,25.0,R,3024.0,R,1391.0,R,1625.0,A,,R,8.0,R,310.0,R,155.0,R,149.0,A,,R,6.0,R,307.0,R,153.0,R,148.0,A,,R,6.0,R,3.0,R,2.0,R,1.0,A,,R,0.0,R,175.0,R,56.0,R,35.0,R,11.0,R,480.0,R,535.0,R,590.0,R,460.0,R,520.0,R,580.0,R,16.0,R,20.0,R,23.0,R,15.0,R,19.0,R,22.0,R,16.0,R,20.0,R,23.0
150136,1,3,1,1,5,3,5,1,3,5,5,3,R,28668,R,10929,R,17739,A,,R,0.0,R,20525.0,R,7566.0,R,12959.0,A,,R,0.0,R,3826.0,R,1485.0,R,2341.0,A,,R,0.0,R,3790.0,R,1471.0,R,2319.0,A,,R,0.0,R,36.0,R,14.0,R,22.0,A,,R,0.0,R,1233.0,R,32.0,R,129.0,R,3.0,R,550.0,R,590.0,R,630.0,R,530.0,R,570.0,R,620.0,R,25.0,R,27.0,R,30.0,R,24.0,R,26.0,R,31.0,R,22.0,R,25.0,R,28.0
150145,1,5,1,5,3,3,5,1,5,3,5,3,R,833,R,333,R,500,A,,R,0.0,R,822.0,R,330.0,R,492.0,A,,R,0.0,R,226.0,R,101.0,R,125.0,A,,R,0.0,R,222.0,R,100.0,R,122.0,A,,R,0.0,R,4.0,R,1.0,R,3.0,A,,R,0.0,R,146.0,R,66.0,R,22.0,R,10.0,R,470.0,R,540.0,R,600.0,R,470.0,R,530.0,R,590.0,R,19.0,R,21.0,R,24.0,R,17.0,R,21.0,R,24.0,R,18.0,R,20.0,R,26.0
150163,1,5,1,1,5,5,5,1,3,5,5,3,R,9431,R,3945,R,5484,S,,S,,R,8098.0,R,3336.0,R,4761.0,S,,S,,R,1151.0,R,460.0,R,691.0,S,,S,,R,1151.0,R,460.0,R,691.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,R,398.0,R,35.0,R,225.0,R,20.0,R,590.0,R,630.0,R,680.0,R,590.0,R,630.0,R,680.0,R,26.0,R,28.0,R,31.0,R,25.0,R,28.0,R,32.0,R,25.0,R,27.0,R,29.0
150400,1,5,1,5,1,3,5,1,3,5,1,5,R,7197,R,3721,R,3476,S,,S,,R,3891.0,R,1787.0,R,2104.0,S,,S,,R,500.0,R,272.0,R,228.0,S,,S,,R,500.0,R,272.0,R,228.0,S,,S,,A,,A,,A,,S,,S,,R,259.0,R,52.0,R,29.0,R,6.0,R,570.0,R,630.0,R,680.0,R,570.0,R,650.0,R,750.0,R,26.0,R,29.0,R,31.0,R,24.0,R,28.0,R,33.0,R,26.0,R,28.0,R,29.0
150455,1,5,1,1,1,3,5,1,3,3,1,3,R,1765,R,856,R,893,R,14.0,R,2.0,R,1310.0,R,600.0,R,694.0,R,14.0,R,2.0,R,202.0,R,90.0,R,106.0,R,5.0,R,1.0,R,202.0,R,90.0,R,106.0,R,5.0,R,1.0,A,,A,,A,,A,,A,,R,64.0,R,32.0,R,44.0,R,22.0,R,608.0,R,640.0,R,690.0,R,570.0,R,610.0,R,673.0,R,23.0,R,26.0,R,30.0,R,21.0,R,27.0,R,31.0,R,22.0,R,25.0,R,28.0
150534,1,5,1,1,5,5,3,1,3,5,5,5,R,4492,R,1945,R,2547,A,,R,0.0,R,3488.0,R,1440.0,R,2048.0,A,,R,0.0,R,462.0,R,188.0,R,274.0,A,,R,0.0,R,462.0,R,188.0,R,274.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
150604,1,5,1,5,5,5,5,3,3,5,5,5,R,2264,R,1085,R,1163,R,16.0,R,0.0,R,1598.0,R,719.0,R,869.0,R,10.0,R,0.0,R,256.0,R,137.0,R,119.0,R,0.0,R,0.0,R,256.0,R,137.0,R,119.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,99.0,R,39.0,R,12.0,R,5.0,R,500.0,R,560.0,R,600.0,R,520.0,R,550.0,R,600.0,R,21.0,R,24.0,R,27.0,R,19.0,R,22.0,R,25.0,R,23.0,R,25.0,R,25.0
150668,1,5,1,3,1,3,5,1,3,3,1,3,R,1175,R,447,R,709,S,,S,,R,1045.0,R,397.0,R,634.0,S,,S,,R,157.0,R,62.0,R,94.0,S,,S,,R,156.0,R,61.0,R,94.0,S,,S,,R,1.0,R,1.0,R,0.0,S,,S,,R,84.0,R,54.0,R,12.0,R,8.0,R,420.0,R,510.0,R,570.0,R,430.0,R,515.0,R,563.0,R,23.0,R,25.0,R,27.0,R,22.0,R,24.0,R,27.0,R,23.0,R,25.0,R,26.0
150677,1,5,1,5,5,3,5,3,3,3,1,3,R,4111,R,1258,R,2853,A,,R,0.0,R,3321.0,R,940.0,R,2381.0,A,,R,0.0,R,452.0,R,171.0,R,281.0,A,,R,0.0,R,452.0,R,171.0,R,281.0,A,,R,0.0,A,,A,,A,,A,,A,,R,135.0,R,30.0,R,34.0,R,8.0,R,480.0,R,550.0,R,600.0,R,470.0,R,530.0,R,600.0,R,20.0,R,22.0,R,27.0,R,20.0,R,23.0,R,30.0,R,17.0,R,21.0,R,27.0
150756,1,5,1,5,1,3,5,1,3,3,5,3,R,2702,R,1279,R,1412,R,11.0,R,0.0,R,2269.0,R,1041.0,R,1220.0,R,8.0,R,0.0,R,264.0,R,127.0,R,132.0,R,5.0,R,0.0,R,264.0,R,127.0,R,132.0,R,5.0,R,0.0,A,,A,,A,,A,,A,,R,71.0,R,27.0,R,37.0,R,14.0,R,540.0,R,600.0,R,640.0,R,530.0,R,570.0,R,600.0,R,22.0,R,26.0,R,30.0,A,,A,,A,,A,,A,,A,
150774,1,5,1,5,5,5,5,1,3,5,5,5,R,1670,R,828,R,842,S,,S,,R,1231.0,R,591.0,R,640.0,S,,S,,R,250.0,R,157.0,R,93.0,S,,S,,R,225.0,R,132.0,R,93.0,S,,S,,R,25.0,R,25.0,R,0.0,S,,S,,R,8.0,R,4.0,R,7.0,R,3.0,R,490.0,R,580.0,R,660.0,R,490.0,R,570.0,R,640.0,R,23.0,R,28.0,R,31.0,R,24.0,R,30.0,R,34.0,R,22.0,R,26.0,R,29.0
150941,1,5,1,1,5,3,5,1,3,5,5,3,R,1570,R,622,R,947,A,,R,1.0,R,1117.0,R,432.0,R,685.0,A,,R,0.0,R,268.0,R,113.0,R,155.0,A,,R,0.0,R,247.0,R,103.0,R,144.0,A,,R,0.0,R,21.0,R,10.0,R,11.0,A,,R,0.0,R,153.0,R,59.0,R,26.0,R,10.0,R,470.0,R,530.0,R,590.0,R,530.0,R,590.0,R,600.0,R,21.0,R,23.0,R,25.0,R,22.0,R,24.0,R,26.0,R,22.0,R,26.0,R,27.0
151102,1,3,1,1,3,3,5,1,3,3,3,3,R,6466,R,3314,R,3151,A,,R,1.0,R,5539.0,R,2841.0,R,2697.0,A,,R,1.0,R,1378.0,R,752.0,R,626.0,A,,R,0.0,R,1328.0,R,726.0,R,602.0,A,,R,0.0,R,50.0,R,26.0,R,24.0,A,,R,0.0,R,913.0,R,66.0,R,105.0,R,8.0,R,480.0,R,540.0,R,600.0,R,480.0,R,530.0,R,590.0,R,19.0,R,23.0,R,26.0,R,18.0,R,22.0,R,25.0,R,17.0,R,23.0,R,26.0
151111,1,5,1,1,3,3,5,1,3,5,5,3,R,15715,R,6228,R,9485,S,,S,,R,12791.0,R,4862.0,R,7927.0,S,,S,,R,3283.0,R,1281.0,R,2002.0,S,,S,,R,3191.0,R,1241.0,R,1950.0,S,,S,,R,92.0,R,40.0,R,52.0,S,,S,,R,1210.0,R,37.0,R,155.0,R,5.0,R,520.0,R,570.0,R,620.0,R,520.0,R,570.0,R,610.0,R,21.0,R,24.0,R,28.0,R,20.0,R,24.0,R,28.0,R,20.0,R,24.0,R,27.0
151263,1,3,5,5,5,5,3,1,3,3,5,3,R,9886,R,4032,R,5807,R,47.0,R,0.0,R,7193.0,R,2732.0,R,4429.0,R,32.0,R,0.0,R,804.0,R,344.0,R,460.0,R,0.0,R,0.0,R,802.0,R,342.0,R,460.0,A,,R,0.0,R,2.0,R,2.0,R,0.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
151290,1,3,1,5,5,3,3,3,3,3,3,3,R,6187,R,3277,R,2863,S,,S,,R,3520.0,R,1937.0,R,1571.0,S,,S,,R,443.0,R,268.0,R,172.0,S,,S,,R,443.0,R,268.0,R,172.0,S,,S,,R,0.0,R,0.0,R,0.0,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
151306,1,3,1,5,3,3,5,1,3,3,3,3,R,4392,R,1438,R,2954,R,0.0,R,0.0,R,4157.0,R,1351.0,R,2806.0,A,,R,0.0,R,1283.0,R,479.0,R,804.0,A,,R,0.0,R,1264.0,R,470.0,R,794.0,A,,R,0.0,R,19.0,R,9.0,R,10.0,A,,R,0.0,R,614.0,R,48.0,R,116.0,R,9.0,R,510.0,R,560.0,R,610.0,R,510.0,R,560.0,R,610.0,R,22.0,R,24.0,R,28.0,R,21.0,R,23.0,R,26.0,R,20.0,R,24.0,R,27.0
151324,1,3,1,1,5,5,3,1,3,3,5,3,R,13601,R,4983,R,8414,R,189.0,R,15.0,R,12445.0,R,4481.0,R,7786.0,R,163.0,R,15.0,R,1568.0,R,627.0,R,905.0,R,32.0,R,4.0,R,1558.0,R,624.0,R,898.0,R,32.0,R,4.0,R,10.0,R,3.0,R,7.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
151333,5,5,1,1,3,3,5,1,3,3,3,3,R,1953,R,630,R,1323,R,0.0,R,0.0,R,1654.0,R,518.0,R,1136.0,A,,R,0.0,R,482.0,R,171.0,R,311.0,A,,R,0.0,R,459.0,R,162.0,R,297.0,A,,R,0.0,R,23.0,R,9.0,R,14.0,A,,R,0.0,R,182.0,R,38.0,R,10.0,R,2.0,R,490.0,R,530.0,R,590.0,R,480.0,R,530.0,R,590.0,R,18.0,R,22.0,R,26.0,R,16.0,R,20.0,R,23.0,R,17.0,R,22.0,R,25.0
151342,5,3,1,1,5,3,5,1,3,3,3,3,R,2777,R,914,R,1861,S,,S,,R,2388.0,R,763.0,R,1623.0,S,,S,,R,886.0,R,321.0,R,565.0,S,,S,,R,810.0,R,301.0,R,509.0,S,,S,,R,76.0,R,20.0,R,56.0,S,,S,,R,243.0,R,27.0,R,11.0,R,1.0,R,490.0,R,540.0,R,590.0,R,480.0,R,530.0,R,580.0,R,21.0,R,22.0,R,25.0,R,21.0,R,22.0,R,26.0,R,19.0,R,21.0,R,25.0
151351,1,1,1,1,5,3,5,1,3,5,1,3,R,54279,R,26183,R,28089,S,,S,,R,43624.0,R,20810.0,R,22810.0,S,,S,,R,9550.0,R,4635.0,R,4913.0,S,,S,,R,9520.0,R,4615.0,R,4903.0,S,,S,,R,30.0,R,20.0,R,10.0,S,,S,,R,3908.0,R,41.0,R,1546.0,R,16.0,R,590.0,R,640.0,R,690.0,R,580.0,R,640.0,R,710.0,R,27.0,R,30.0,R,32.0,R,26.0,R,30.0,R,34.0,R,26.0,R,28.0,R,31.0
151360,5,5,1,1,5,3,5,1,3,3,3,3,R,2820,R,860,R,1960,R,0.0,R,0.0,R,2163.0,R,616.0,R,1547.0,A,,R,0.0,R,470.0,R,143.0,R,327.0,A,,R,0.0,R,431.0,R,134.0,R,297.0,A,,R,0.0,R,39.0,R,9.0,R,30.0,A,,R,0.0,R,137.0,R,29.0,R,11.0,R,2.0,R,480.0,R,530.0,R,580.0,R,460.0,R,530.0,R,590.0,R,21.0,R,23.0,R,27.0,R,22.0,R,24.0,R,28.0,R,20.0,R,23.0,R,27.0
151379,5,3,1,1,3,3,5,1,3,3,3,3,R,2062,R,655,R,1407,R,0.0,R,0.0,R,1714.0,R,527.0,R,1187.0,A,,R,0.0,R,645.0,R,220.0,R,425.0,A,,R,0.0,R,600.0,R,207.0,R,393.0,A,,R,0.0,R,45.0,R,13.0,R,32.0,A,,R,0.0,R,194.0,R,30.0,R,63.0,R,10.0,R,510.0,R,550.0,R,610.0,R,500.0,R,540.0,R,580.0,R,20.0,R,22.0,R,26.0,R,19.0,R,23.0,R,26.0,R,18.0,R,19.0,R,25.0
151388,5,5,1,1,5,3,5,1,3,3,3,3,R,1749,R,525,R,1223,S,,S,,R,1246.0,R,347.0,R,898.0,S,,S,,R,336.0,R,103.0,R,233.0,S,,S,,R,306.0,R,96.0,R,210.0,S,,S,,R,30.0,R,7.0,R,23.0,S,,S,,R,76.0,R,23.0,R,28.0,R,8.0,R,500.0,R,570.0,R,610.0,R,510.0,R,560.0,R,610.0,R,20.0,R,23.0,R,25.0,R,19.0,R,23.0,R,24.0,R,17.0,R,21.0,R,25.0
151467,1,3,1,3,3,3,3,3,3,5,1,3,R,154,R,22,R,132,A,,R,0.0,R,126.0,R,18.0,R,108.0,A,,R,0.0,R,31.0,R,1.0,R,30.0,A,,R,0.0,R,31.0,R,1.0,R,30.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
151777,1,5,1,5,5,5,3,1,3,5,5,3,R,2470,R,1572,R,883,A,,R,15.0,R,2255.0,R,1415.0,R,828.0,A,,R,12.0,R,288.0,R,160.0,R,128.0,A,,R,0.0,R,288.0,R,160.0,R,128.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
151786,1,5,1,5,5,3,3,1,3,5,5,5,R,3883,R,1607,R,2263,S,,S,,R,3702.0,R,1529.0,R,2160.0,S,,S,,R,620.0,R,286.0,R,333.0,S,,S,,R,603.0,R,284.0,R,318.0,S,,S,,R,17.0,R,2.0,R,15.0,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
151801,1,5,1,5,1,5,5,1,3,3,5,5,R,3035,R,1187,R,1848,R,0.0,R,0.0,R,2495.0,R,949.0,R,1546.0,A,,R,0.0,R,500.0,R,199.0,R,301.0,A,,R,0.0,R,500.0,R,199.0,R,301.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,304.0,R,61.0,R,69.0,R,14.0,R,490.0,R,540.0,R,600.0,R,480.0,R,530.0,R,580.0,R,19.0,R,21.0,R,28.0,R,18.0,R,22.0,R,25.0,R,17.0,R,21.0,R,25.0
152080,5,5,1,1,1,5,5,1,5,5,1,5,R,28353,R,13735,R,14618,A,,R,0.0,R,3510.0,R,1793.0,R,1717.0,A,,R,0.0,R,2075.0,R,1060.0,R,1015.0,A,,R,0.0,R,2075.0,R,1060.0,R,1015.0,A,,R,0.0,A,,A,,A,,A,,A,,R,612.0,R,29.0,R,594.0,R,29.0,R,710.0,R,740.0,R,760.0,R,730.0,R,760.0,R,780.0,R,33.0,R,34.0,R,35.0,A,,A,,A,,A,,A,,A,
152099,1,5,1,5,5,3,3,1,3,5,5,3,R,626,R,432,R,194,A,,R,0.0,R,427.0,R,309.0,R,118.0,A,,R,0.0,R,126.0,R,99.0,R,27.0,A,,R,0.0,R,125.0,R,98.0,R,27.0,A,,R,0.0,R,1.0,R,1.0,R,0.0,A,,R,0.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
152318,5,5,1,1,1,3,5,5,3,5,1,3,R,5384,R,4100,R,1284,A,,R,0.0,R,3920.0,R,2965.0,R,955.0,A,,R,0.0,R,568.0,R,444.0,R,124.0,A,,R,0.0,R,568.0,R,444.0,R,124.0,A,,R,0.0,A,,A,,A,,A,,A,,R,240.0,R,44.0,R,109.0,R,20.0,R,620.0,R,670.0,R,710.0,R,660.0,R,710.0,R,760.0,R,29.0,R,31.0,R,34.0,R,26.0,R,30.0,R,35.0,R,29.0,R,32.0,R,34.0
152336,1,5,1,5,5,5,5,1,3,5,5,3,R,1560,R,556,R,1004,R,0.0,R,0.0,R,1522.0,R,547.0,R,975.0,A,,R,0.0,R,442.0,R,143.0,R,299.0,A,,R,0.0,R,431.0,R,142.0,R,289.0,A,,R,0.0,R,11.0,R,1.0,R,10.0,A,,R,0.0,R,193.0,R,44.0,R,39.0,R,9.0,R,470.0,R,520.0,R,570.0,R,450.0,R,510.0,R,560.0,R,17.0,R,21.0,R,25.0,R,15.0,R,21.0,R,27.0,R,17.0,R,21.0,R,25.0
